Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-17 02:26:57.284,0.567,-0.009,0.973,-0.043,-0.226,-0.141,1.114,-0.253
2016-11-17 02:26:57.295,0.588,-0.007,0.974,-0.045,-0.220,-0.140,1.114,-0.253
2016-11-17 02:26:57.306,0.588,-0.006,0.976,-0.047,-0.214,-0.139,1.114,-0.253
2016-11-17 02:26:57.317,0.609,-0.005,0.977,-0.048,-0.208,-0.139,1.114,-0.253
2016-11-17 02:26:57.329,0.609,-0.005,0.978,-0.050,-0.203,-0.138,1.113,-0.253
2016-11-17 02:26:57.340,0.609,-0.004,0.979,-0.051,-0.198,-0.137,1.113,-0.253
2016-11-17 02:26:57.351,0.631,-0.004,0.980,-0.053,-0.193,-0.136,1.113,-0.253
2016-11-17 02:26:57.362,0.631,-0.004,0.980,-0.054,-0.189,-0.136,1.112,-0.253
2016-11-17 02:26:57.374,0.652,-0.005,0.981,-0.055,-0.185,-0.135,1.112,-0.253
2016-11-17 02:26:57.385,0.673,-0.005,0.982,-0.056,-0.182,-0.135,1.112,-0.253
2016-11-17 02:26:57.396,0.673,-0.006,0.982,-0.057,-0.179,-0.134,1.112,-0.253
2016-11-17 02:26:57.407,0.695,-0.006,0.982,-0.057,-0.177,-0.134,1.112,-0.253
2016-11-17 02:26:57.418,0.695,-0.007,0.983,-0.057,-0.176,-0.133,1.112,-0.253
2016-11-17 02:26:57.429,0.716,-0.008,0.983,-0.057,-0.175,-0.133,1.112,-0.253
2016-11-17 02:26:57.440,0.716,-0.008,0.983,-0.057,-0.175,-0.133,1.112,-0.252
2016-11-17 02:26:57.452,0.737,-0.008,0.983,-0.057,-0.174,-0.133,1.112,-0.252
2016-11-17 02:26:57.463,0.737,-0.008,0.983,-0.056,-0.175,-0.133,1.113,-0.252
2016-11-17 02:26:57.474,0.759,-0.008,0.983,-0.055,-0.175,-0.132,1.113,-0.252
2016-11-17 02:26:57.485,0.780,-0.008,0.983,-0.055,-0.176,-0.132,1.113,-0.252
2016-11-17 02:26:57.497,0.780,-0.008,0.983,-0.054,-0.177,-0.132,1.113,-0.252
2016-11-17 02:26:57.507,0.780,-0.008,0.983,-0.054,-0.178,-0.132,1.113,-0.252
2016-11-17 02:26:57.518,0.801,-0.008,0.982,-0.053,-0.179,-0.132,1.114,-0.252
2016-11-17 02:26:57.530,0.801,-0.007,0.982,-0.053,-0.179,-0.132,1.114,-0.252
2016-11-17 02:26:57.541,0.823,-0.007,0.982,-0.053,-0.180,-0.132,1.114,-0.252
2016-11-17 02:26:57.552,0.823,-0.007,0.982,-0.053,-0.180,-0.132,1.114,-0.252
2016-11-17 02:26:57.563,0.844,-0.006,0.982,-0.052,-0.181,-0.132,1.114,-0.252
2016-11-17 02:26:57.575,0.865,-0.006,0.982,-0.052,-0.181,-0.131,1.114,-0.252
2016-11-17 02:26:57.586,0.865,-0.005,0.982,-0.053,-0.180,-0.131,1.114,-0.252
2016-11-17 02:26:57.597,0.887,-0.005,0.982,-0.053,-0.180,-0.131,1.114,-0.252
2016-11-17 02:26:57.608,0.887,-0.005,0.982,-0.053,-0.179,-0.131,1.114,-0.252
2016-11-17 02:26:57.619,0.908,-0.005,0.982,-0.053,-0.179,-0.131,1.114,-0.252
2016-11-17 02:26:57.630,0.908,-0.005,0.983,-0.053,-0.178,-0.130,1.114,-0.252
2016-11-17 02:26:57.641,0.929,-0.005,0.983,-0.054,-0.177,-0.130,1.114,-0.253
2016-11-17 02:26:57.652,0.929,-0.005,0.983,-0.055,-0.176,-0.130,1.114,-0.253
2016-11-17 02:26:57.664,0.951,-0.005,0.983,-0.055,-0.175,-0.130,1.114,-0.253
2016-11-17 02:26:57.675,0.951,-0.005,0.983,-0.056,-0.173,-0.129,1.114,-0.253
2016-11-17 02:26:57.686,0.972,-0.006,0.984,-0.056,-0.172,-0.129,1.113,-0.254
2016-11-17 02:26:57.698,0.972,-0.006,0.984,-0.057,-0.170,-0.129,1.113,-0.254
2016-11-17 02:26:57.709,0.993,-0.006,0.984,-0.057,-0.169,-0.129,1.113,-0.254
2016-11-17 02:26:57.720,0.993,-0.007,0.984,-0.058,-0.168,-0.128,1.113,-0.254
2016-11-17 02:26:57.731,1.015,-0.007,0.984,-0.059,-0.166,-0.128,1.113,-0.254
2016-11-17 02:26:57.742,1.015,-0.008,0.984,-0.059,-0.165,-0.128,1.113,-0.254
2016-11-17 02:26:57.753,1.036,-0.008,0.985,-0.060,-0.164,-0.128,1.113,-0.254
2016-11-17 02:26:57.765,1.057,-0.008,0.985,-0.060,-0.162,-0.128,1.113,-0.254
2016-11-17 02:26:57.776,1.057,-0.009,0.985,-0.061,-0.161,-0.127,1.113,-0.254
2016-11-17 02:26:57.787,1.079,-0.009,0.985,-0.061,-0.160,-0.127,1.113,-0.254
2016-11-17 02:26:57.798,1.079,-0.009,0.985,-0.062,-0.158,-0.127,1.113,-0.254
2016-11-17 02:26:57.809,1.100,-0.009,0.986,-0.062,-0.157,-0.127,1.113,-0.254
2016-11-17 02:26:57.820,1.100,-0.009,0.986,-0.062,-0.156,-0.127,1.113,-0.254
2016-11-17 02:26:57.831,1.100,-0.009,0.986,-0.063,-0.155,-0.127,1.113,-0.254
2016-11-17 02:26:57.842,1.121,-0.009,0.986,-0.063,-0.154,-0.127,1.113,-0.253
2016-11-17 02:26:57.854,1.121,-0.010,0.986,-0.063,-0.154,-0.126,1.113,-0.253
2016-11-17 02:26:57.865,1.143,-0.010,0.986,-0.063,-0.153,-0.126,1.113,-0.253
2016-11-17 02:26:57.876,1.164,-0.010,0.986,-0.062,-0.153,-0.126,1.113,-0.253
2016-11-17 02:26:57.887,1.164,-0.010,0.986,-0.062,-0.153,-0.126,1.113,-0.252
2016-11-17 02:26:57.898,1.185,-0.010,0.986,-0.061,-0.153,-0.126,1.113,-0.252
2016-11-17 02:26:57.910,1.185,-0.010,0.986,-0.061,-0.153,-0.126,1.113,-0.252
2016-11-17 02:26:57.921,1.207,-0.010,0.986,-0.061,-0.153,-0.126,1.114,-0.251
2016-11-17 02:26:57.932,1.207,-0.009,0.986,-0.060,-0.153,-0.126,1.114,-0.251
2016-11-17 02:26:57.943,1.228,-0.009,0.986,-0.060,-0.153,-0.126,1.114,-0.250
2016-11-17 02:26:57.954,1.228,-0.009,0.986,-0.060,-0.154,-0.126,1.114,-0.250
2016-11-17 02:26:57.965,1.249,-0.009,0.986,-0.059,-0.154,-0.126,1.114,-0.250
2016-11-17 02:26:57.977,1.271,-0.010,0.986,-0.059,-0.154,-0.126,1.114,-0.249
2016-11-17 02:26:57.988,1.271,-0.010,0.986,-0.059,-0.154,-0.126,1.114,-0.249
2016-11-17 02:26:57.999,1.271,-0.010,0.986,-0.059,-0.154,-0.126,1.114,-0.249
2016-11-17 02:26:58.010,1.292,-0.011,0.986,-0.059,-0.154,-0.126,1.114,-0.249
2016-11-17 02:26:58.021,1.292,-0.011,0.986,-0.059,-0.154,-0.127,1.114,-0.248
2016-11-17 02:26:58.032,1.313,-0.012,0.986,-0.059,-0.154,-0.127,1.114,-0.248
2016-11-17 02:26:58.044,1.313,-0.012,0.986,-0.059,-0.154,-0.127,1.114,-0.248
2016-11-17 02:26:58.054,1.335,-0.013,0.986,-0.059,-0.154,-0.127,1.114,-0.247
2016-11-17 02:26:58.066,1.356,-0.013,0.986,-0.059,-0.155,-0.127,1.114,-0.247
2016-11-17 02:26:58.077,1.356,-0.014,0.986,-0.058,-0.155,-0.127,1.115,-0.246
2016-11-17 02:26:58.088,1.377,-0.014,0.986,-0.058,-0.156,-0.127,1.115,-0.246
2016-11-17 02:26:58.100,1.377,-0.015,0.986,-0.058,-0.156,-0.127,1.115,-0.246
2016-11-17 02:26:58.111,1.399,-0.015,0.986,-0.057,-0.157,-0.128,1.115,-0.245
2016-11-17 02:26:58.122,1.399,-0.015,0.986,-0.057,-0.158,-0.128,1.115,-0.245
2016-11-17 02:26:58.133,1.420,-0.016,0.986,-0.056,-0.158,-0.128,1.115,-0.245
2016-11-17 02:26:58.144,1.420,-0.016,0.985,-0.056,-0.159,-0.128,1.115,-0.245
2016-11-17 02:26:58.155,1.441,-0.017,0.985,-0.055,-0.161,-0.128,1.115,-0.244
2016-11-17 02:26:58.167,1.441,-0.017,0.985,-0.055,-0.162,-0.128,1.115,-0.244
2016-11-17 02:26:58.177,1.463,-0.017,0.985,-0.054,-0.163,-0.129,1.115,-0.244
2016-11-17 02:26:58.189,1.463,-0.017,0.985,-0.054,-0.165,-0.129,1.116,-0.243
2016-11-17 02:26:58.200,1.484,-0.018,0.985,-0.054,-0.166,-0.129,1.116,-0.243
2016-11-17 02:26:58.211,1.484,-0.018,0.984,-0.054,-0.167,-0.130,1.116,-0.243
2016-11-17 02:26:58.222,1.505,-0.018,0.984,-0.053,-0.169,-0.130,1.116,-0.243
2016-11-17 02:26:58.234,1.505,-0.017,0.984,-0.053,-0.170,-0.130,1.116,-0.242
2016-11-17 02:26:58.244,1.527,-0.017,0.984,-0.053,-0.172,-0.130,1.116,-0.242
2016-11-17 02:26:58.255,1.548,-0.017,0.983,-0.053,-0.173,-0.130,1.116,-0.242
2016-11-17 02:26:58.267,1.548,-0.016,0.983,-0.053,-0.174,-0.131,1.116,-0.241
2016-11-17 02:26:58.278,1.569,-0.016,0.983,-0.052,-0.176,-0.131,1.116,-0.241
2016-11-17 02:26:58.290,1.569,-0.015,0.983,-0.052,-0.177,-0.131,1.116,-0.241
2016-11-17 02:26:58.301,1.591,-0.015,0.983,-0.052,-0.178,-0.131,1.116,-0.241
2016-11-17 02:26:58.312,1.591,-0.014,0.982,-0.052,-0.179,-0.132,1.116,-0.241
2016-11-17 02:26:58.323,1.591,-0.013,0.982,-0.052,-0.179,-0.132,1.117,-0.241
2016-11-17 02:26:58.334,1.612,-0.013,0.982,-0.051,-0.180,-0.132,1.117,-0.241
2016-11-17 02:26:58.345,1.633,-0.013,0.982,-0.051,-0.181,-0.132,1.117,-0.240
2016-11-17 02:26:58.356,1.633,-0.013,0.982,-0.051,-0.182,-0.132,1.117,-0.240
2016-11-17 02:26:58.367,1.655,-0.012,0.982,-0.051,-0.182,-0.133,1.117,-0.240
2016-11-17 02:26:58.379,1.655,-0.012,0.982,-0.051,-0.183,-0.133,1.117,-0.240
2016-11-17 02:26:58.390,1.676,-0.012,0.982,-0.051,-0.183,-0.133,1.117,-0.240
2016-11-17 02:26:58.401,1.676,-0.012,0.982,-0.051,-0.183,-0.133,1.117,-0.240
2016-11-17 02:26:58.412,1.697,-0.013,0.982,-0.051,-0.184,-0.133,1.117,-0.240
2016-11-17 02:26:58.423,1.697,-0.013,0.981,-0.051,-0.184,-0.133,1.117,-0.240
2016-11-17 02:26:58.434,1.719,-0.013,0.981,-0.052,-0.184,-0.133,1.117,-0.240
2016-11-17 02:26:58.446,1.740,-0.014,0.981,-0.052,-0.185,-0.133,1.117,-0.240
2016-11-17 02:26:58.457,1.740,-0.014,0.981,-0.052,-0.185,-0.133,1.117,-0.240
2016-11-17 02:26:58.468,1.761,-0.015,0.981,-0.052,-0.186,-0.134,1.117,-0.240
2016-11-17 02:26:58.479,1.761,-0.016,0.981,-0.052,-0.186,-0.134,1.117,-0.240
2016-11-17 02:26:58.490,1.761,-0.016,0.981,-0.052,-0.186,-0.134,1.116,-0.240
2016-11-17 02:26:58.501,1.783,-0.017,0.981,-0.053,-0.187,-0.134,1.116,-0.239
2016-11-17 02:26:58.513,1.783,-0.017,0.981,-0.053,-0.187,-0.134,1.116,-0.239
2016-11-17 02:26:58.524,1.804,-0.018,0.981,-0.053,-0.188,-0.134,1.116,-0.239
2016-11-17 02:26:58.535,1.825,-0.018,0.981,-0.053,-0.188,-0.134,1.116,-0.240
2016-11-17 02:26:58.546,1.825,-0.018,0.981,-0.053,-0.188,-0.134,1.116,-0.240
2016-11-17 02:26:58.557,1.847,-0.018,0.980,-0.053,-0.188,-0.134,1.116,-0.239
2016-11-17 02:26:58.569,1.847,-0.018,0.980,-0.053,-0.189,-0.135,1.116,-0.239
2016-11-17 02:26:58.580,1.868,-0.018,0.980,-0.053,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.591,1.868,-0.018,0.980,-0.053,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.602,1.889,-0.019,0.980,-0.053,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.613,1.889,-0.019,0.980,-0.054,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.624,1.911,-0.019,0.980,-0.053,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.635,1.911,-0.019,0.980,-0.054,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.647,1.932,-0.019,0.980,-0.054,-0.189,-0.135,1.116,-0.240
2016-11-17 02:26:58.658,1.932,-0.019,0.980,-0.054,-0.188,-0.135,1.116,-0.240
2016-11-17 02:26:58.669,1.953,-0.019,0.980,-0.054,-0.188,-0.135,1.116,-0.240
2016-11-17 02:26:58.681,1.953,-0.019,0.981,-0.054,-0.188,-0.135,1.116,-0.240
2016-11-17 02:26:58.692,1.975,-0.019,0.981,-0.055,-0.187,-0.135,1.116,-0.240
2016-11-17 02:26:58.703,1.975,-0.018,0.981,-0.055,-0.187,-0.135,1.116,-0.240
2016-11-17 02:26:58.714,1.996,-0.018,0.981,-0.055,-0.186,-0.135,1.116,-0.241
2016-11-17 02:26:58.725,2.017,-0.018,0.981,-0.055,-0.185,-0.135,1.116,-0.241
2016-11-17 02:26:58.736,2.017,-0.018,0.981,-0.055,-0.185,-0.135,1.116,-0.241
2016-11-17 02:26:58.747,2.039,-0.018,0.981,-0.055,-0.184,-0.135,1.116,-0.241
2016-11-17 02:26:58.758,2.039,-0.018,0.981,-0.055,-0.183,-0.134,1.116,-0.241
2016-11-17 02:26:58.769,2.060,-0.018,0.981,-0.056,-0.183,-0.134,1.116,-0.241
2016-11-17 02:26:58.781,2.060,-0.018,0.982,-0.056,-0.182,-0.134,1.116,-0.241
2016-11-17 02:26:58.792,2.081,-0.018,0.982,-0.056,-0.182,-0.134,1.116,-0.241
2016-11-17 02:26:58.803,2.081,-0.018,0.982,-0.056,-0.181,-0.134,1.116,-0.241
2016-11-17 02:26:58.814,2.103,-0.018,0.982,-0.056,-0.181,-0.133,1.116,-0.241
2016-11-17 02:26:58.825,2.103,-0.018,0.982,-0.056,-0.180,-0.133,1.116,-0.241
2016-11-17 02:26:58.837,2.124,-0.018,0.982,-0.056,-0.179,-0.133,1.116,-0.241
2016-11-17 02:26:58.848,2.124,-0.018,0.982,-0.056,-0.179,-0.133,1.116,-0.241
2016-11-17 02:26:58.859,2.145,-0.018,0.982,-0.056,-0.179,-0.133,1.116,-0.241
2016-11-17 02:26:58.870,2.145,-0.017,0.982,-0.056,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.881,2.167,-0.017,0.982,-0.056,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.892,2.167,-0.017,0.982,-0.056,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.904,2.188,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.915,2.209,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.926,2.209,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.937,2.231,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.948,2.231,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.959,2.231,-0.017,0.982,-0.055,-0.178,-0.132,1.116,-0.241
2016-11-17 02:26:58.970,2.252,-0.017,0.982,-0.055,-0.179,-0.132,1.116,-0.241
2016-11-17 02:26:58.982,2.252,-0.016,0.982,-0.054,-0.179,-0.131,1.116,-0.241
2016-11-17 02:26:58.993,2.273,-0.016,0.982,-0.054,-0.179,-0.131,1.117,-0.241
2016-11-17 02:26:59.004,2.295,-0.016,0.982,-0.054,-0.179,-0.131,1.117,-0.240
2016-11-17 02:26:59.015,2.295,-0.016,0.982,-0.054,-0.179,-0.131,1.117,-0.240
2016-11-17 02:26:59.027,2.316,-0.016,0.982,-0.054,-0.179,-0.131,1.117,-0.240
2016-11-17 02:26:59.038,2.316,-0.015,0.982,-0.053,-0.179,-0.130,1.117,-0.240
2016-11-17 02:26:59.049,2.337,-0.015,0.982,-0.053,-0.179,-0.130,1.117,-0.240
2016-11-17 02:26:59.060,2.337,-0.015,0.982,-0.053,-0.179,-0.130,1.117,-0.240
2016-11-17 02:26:59.071,2.359,-0.015,0.982,-0.053,-0.179,-0.130,1.117,-0.240
2016-11-17 02:26:59.082,2.359,-0.014,0.982,-0.053,-0.179,-0.130,1.117,-0.240
2016-11-17 02:26:59.093,2.380,-0.014,0.982,-0.053,-0.178,-0.130,1.117,-0.240
2016-11-17 02:26:59.105,2.401,-0.014,0.982,-0.053,-0.178,-0.130,1.117,-0.240
2016-11-17 02:26:59.116,2.401,-0.014,0.982,-0.053,-0.178,-0.130,1.117,-0.240
2016-11-17 02:26:59.127,2.401,-0.014,0.982,-0.053,-0.178,-0.130,1.117,-0.239
2016-11-17 02:26:59.138,2.423,-0.013,0.983,-0.053,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.149,2.423,-0.013,0.983,-0.053,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.160,2.444,-0.013,0.983,-0.053,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.172,2.444,-0.013,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.183,2.465,-0.013,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.194,2.465,-0.013,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.205,2.487,-0.013,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.217,2.508,-0.012,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.228,2.508,-0.012,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.239,2.529,-0.012,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.250,2.529,-0.012,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.261,2.551,-0.012,0.983,-0.053,-0.177,-0.129,1.117,-0.239
2016-11-17 02:26:59.273,2.551,-0.012,0.983,-0.053,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.283,2.572,-0.012,0.983,-0.052,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.295,2.572,-0.012,0.983,-0.052,-0.178,-0.129,1.117,-0.239
2016-11-17 02:26:59.306,2.593,-0.012,0.982,-0.052,-0.179,-0.129,1.117,-0.239
2016-11-17 02:26:59.317,2.593,-0.012,0.982,-0.052,-0.180,-0.129,1.117,-0.239
2016-11-17 02:26:59.328,2.615,-0.012,0.982,-0.052,-0.181,-0.129,1.117,-0.239
2016-11-17 02:26:59.339,2.615,-0.011,0.982,-0.051,-0.182,-0.129,1.117,-0.239
2016-11-17 02:26:59.350,2.636,-0.011,0.981,-0.051,-0.184,-0.129,1.117,-0.238
2016-11-17 02:26:59.361,2.636,-0.011,0.981,-0.050,-0.187,-0.130,1.117,-0.238
2016-11-17 02:26:59.372,2.657,-0.011,0.980,-0.050,-0.191,-0.130,1.117,-0.238
2016-11-17 02:26:59.384,2.657,-0.011,0.979,-0.049,-0.195,-0.131,1.118,-0.238
2016-11-17 02:26:59.395,2.679,-0.011,0.978,-0.048,-0.201,-0.131,1.118,-0.238
2016-11-17 02:26:59.407,2.700,-0.010,0.977,-0.047,-0.208,-0.132,1.118,-0.238
2016-11-17 02:26:59.418,2.700,-0.010,0.975,-0.046,-0.215,-0.133,1.118,-0.237
2016-11-17 02:26:59.429,2.721,-0.009,0.974,-0.045,-0.223,-0.134,1.119,-0.237
2016-11-17 02:26:59.440,2.721,-0.009,0.972,-0.043,-0.232,-0.135,1.119,-0.236
2016-11-17 02:26:59.451,2.721,-0.008,0.969,-0.042,-0.242,-0.136,1.119,-0.236
2016-11-17 02:26:59.462,2.743,-0.007,0.967,-0.040,-0.252,-0.137,1.119,-0.235
2016-11-17 02:26:59.473,2.743,-0.007,0.964,-0.039,-0.262,-0.138,1.120,-0.234
2016-11-17 02:26:59.484,2.764,-0.006,0.961,-0.037,-0.273,-0.139,1.120,-0.234
2016-11-17 02:26:59.496,2.785,-0.006,0.958,-0.035,-0.284,-0.140,1.120,-0.233
2016-11-17 02:26:59.507,2.785,-0.006,0.954,-0.034,-0.296,-0.142,1.121,-0.232
2016-11-17 02:26:59.518,2.807,-0.006,0.951,-0.032,-0.309,-0.143,1.121,-0.231
2016-11-17 02:26:59.529,2.807,-0.006,0.947,-0.031,-0.321,-0.144,1.121,-0.230
2016-11-17 02:26:59.540,2.828,-0.005,0.942,-0.030,-0.333,-0.145,1.121,-0.230
2016-11-17 02:26:59.551,2.828,-0.005,0.938,-0.028,-0.346,-0.147,1.122,-0.229
2016-11-17 02:26:59.562,2.849,-0.005,0.933,-0.027,-0.358,-0.148,1.122,-0.228
2016-11-17 02:26:59.574,2.849,-0.005,0.929,-0.025,-0.370,-0.149,1.122,-0.227
2016-11-17 02:26:59.585,2.871,-0.005,0.924,-0.024,-0.383,-0.151,1.123,-0.225
2016-11-17 02:26:59.597,2.892,-0.005,0.918,-0.022,-0.395,-0.152,1.123,-0.224
2016-11-17 02:26:59.608,2.892,-0.006,0.913,-0.020,-0.407,-0.153,1.123,-0.223
2016-11-17 02:26:59.619,2.892,-0.006,0.908,-0.018,-0.419,-0.154,1.124,-0.223
2016-11-17 02:26:59.630,2.913,-0.007,0.902,-0.017,-0.430,-0.155,1.124,-0.221
2016-11-17 02:26:59.641,2.913,-0.008,0.897,-0.015,-0.442,-0.156,1.124,-0.220
2016-11-17 02:26:59.652,2.935,-0.008,0.892,-0.013,-0.452,-0.157,1.125,-0.220
2016-11-17 02:26:59.663,2.935,-0.008,0.887,-0.012,-0.462,-0.158,1.125,-0.219
2016-11-17 02:26:59.674,2.956,-0.008,0.882,-0.011,-0.472,-0.159,1.125,-0.218
2016-11-17 02:26:59.686,2.977,-0.008,0.877,-0.009,-0.481,-0.160,1.125,-0.217
2016-11-17 02:26:59.697,2.977,-0.008,0.872,-0.008,-0.490,-0.161,1.126,-0.216
2016-11-17 02:26:59.708,2.999,-0.008,0.867,-0.007,-0.499,-0.161,1.126,-0.216
2016-11-17 02:26:59.719,2.999,0.008,-0.862,0.006,0.507,-0.162,1.126,-0.215
2016-11-17 02:26:59.730,3.020,0.008,-0.857,0.005,0.515,-0.163,1.126,-0.215
2016-11-17 02:26:59.741,3.020,0.008,-0.853,0.004,0.522,-0.163,1.127,-0.214
2016-11-17 02:26:59.752,3.041,0.008,-0.848,0.003,0.529,-0.164,1.127,-0.214
2016-11-17 02:26:59.764,3.041,0.009,-0.844,0.002,0.536,-0.164,1.127,-0.213
